SOCKS4,SOCKS5,HTTP,HTTPS
79.141.65.81:5678,,,
79.142.57.215:5678,,,
79.143.22.208:5678,,,
79.170.253.232:5678,,,
79.175.107.169:1080,,,
79.175.109.202:1080,,,
80.23.253.250:5678,,,
80.25.87.49:57082,,,
80.28.208.118:10801,,,
80.48.255.145:4145,,,
80.48.255.154:4145,,,
80.52.223.98:5678,,,
80.53.244.214:35098,,,
80.54.62.254:5678,,,
80.68.76.178:4153,,,
80.70.22.1:4153,,,
80.70.22.5:4153,,,
80.70.22.10:4153,,,
80.70.22.36:4153,,,
80.70.22.64:4153,,,
80.70.22.76:4153,,,
80.70.22.78:4153,,,
80.70.22.85:4153,,,
80.70.22.109:4153,,,
80.70.22.120:4153,,,
80.70.22.127:4153,,,
80.70.22.128:4153,,,
80.70.22.132:4153,,,
80.70.22.146:4153,,,
80.73.68.250:5678,,,
80.76.236.66:3629,,,
80.78.64.70:4145,,,
80.79.66.82:3629,,,
80.80.104.7:3629,,,
80.80.164.164:10801,,,
80.81.232.145:5678,,,
80.82.147.1:4153,,,
80.82.147.4:4153,,,
80.82.147.5:4153,,,
80.85.98.110:5678,,,
80.87.200.140:9050,,,
80.89.137.54:4145,,,
80.89.137.210:4145,,,
80.89.137.214:4145,,,
80.90.228.160:5678,,,
80.90.238.45:10809,,,
80.91.120.38:5678,,,
80.94.118.192:4145,,,
80.107.70.190:4145,,,
80.191.169.79:4145,,,
80.229.194.203:4153,,,
80.232.217.118:4153,,,
80.241.44.34:5678,,,
80.242.38.20:5678,,,
80.242.217.46:8085,,,
80.245.115.97:4145,,,
80.248.70.22:5678,,,
81.12.169.254:4153,,,
81.16.1.71:5678,,,
81.16.3.100:5678,,,
81.16.8.108:5678,,,
81.16.9.2:30002,,,
81.16.244.38:5678,,,
81.17.94.50:47163,,,
81.18.34.98:47680,,,
81.18.90.43:4153,,,
81.23.3.237:3629,,,
81.24.82.69:40980,,,
81.24.90.3:4145,,,
81.31.235.213:4153,,,
81.33.4.214:49311,,,
81.39.198.175:4153,,,
81.88.220.38:31337,,,
81.89.69.37:4153,,,
81.91.157.134:5678,,,
81.95.131.10:41398,,,
81.95.181.215:5678,,,
81.162.119.138:5678,,,
81.174.11.227:43638,,,
81.177.73.28:4145,,,
81.183.253.34:4145,,,
81.196.159.9:4145,,,
81.198.86.186:4153,,,
81.198.118.19:5678,,,
81.198.218.209:4145,,,
81.202.129.17:5678,,,
81.218.45.150:5678,,,
81.218.45.207:4145,,,
82.77.129.207:10801,,,
82.77.139.228:4153,,,
82.81.18.105:5678,,,
82.103.70.227:4145,,,
82.103.118.42:1099,,,
82.103.118.130:5678,,,
82.117.204.174:5678,,,
82.129.2.135:5678,,,
82.129.40.224:5678,,,
82.130.202.219:43429,,,
82.135.136.132:4145,,,
82.137.217.192:5678,,,
82.137.224.193:8291,,,
82.137.245.41:1080,,,
82.137.250.18:5678,,,
82.137.250.45:5678,,,
82.137.250.156:4145,,,
82.137.250.157:1099,,,
82.139.187.69:4153,,,
82.139.187.97:4153,,,
82.139.187.254:4153,,,
82.146.43.212:9999,,,
82.147.153.6:4153,,,
82.151.114.197:46801,,,
82.160.151.108:4153,,,
82.165.137.115:7061,,,
82.200.55.38:4145,,,
82.200.81.3:1080,,,
82.206.131.58:10801,,,
82.207.26.181:5678,,,
82.207.56.202:4145,,,
82.207.59.154:3629,,,
82.207.110.150:5678,,,
82.208.153.131:5678,,,
83.18.190.65:1080,,,
83.18.190.66:1080,,,
83.18.190.67:1080,,,
83.19.137.38:4153,,,
83.19.207.150:5678,,,
83.19.225.206:4153,,,
83.35.52.20:4145,,,
83.41.0.56:4145,,,
83.103.206.56:54321,,,
83.149.165.26:1088,,,
83.149.165.27:1088,,,
83.166.226.72:5678,,,
83.167.203.174:52441,,,
83.168.84.62:4153,,,
83.168.84.82:4153,,,
83.168.84.86:4153,,,
83.168.84.89:4153,,,
83.168.84.142:4153,,,
83.170.200.34:4145,,,
83.171.98.69:5678,,,
83.171.114.92:56129,,,
83.215.53.79:5678,,,
83.218.186.22:5678,,,
83.219.139.66:4145,,,
83.220.108.249:5678,,,
83.220.234.102:5678,,,
83.234.161.187:9999,,,
83.234.206.200:51327,,,
84.1.103.14:53718,,,
84.1.106.217:4153,,,
84.16.10.110:4145,,,
84.21.117.40:4145,,,
84.22.2.180:1080,,,
84.22.138.150:4145,,,
84.22.159.219:5678,,,
84.36.228.135:5678,,,
84.42.253.252:5678,,,
84.51.0.200:4145,,,
84.53.239.95:4145,,,
84.124.119.110:5678,,,
84.236.158.242:9999,,,
84.236.185.247:61710,,,
84.242.183.146:4153,,,
84.243.108.186:3629,,,
84.252.73.194:3128,,,
84.254.15.121:5678,,,
85.15.69.150:49516,,,
85.21.200.26:4153,,,
85.29.129.140:5678,,,
85.29.147.90:5678,,,
85.29.147.222:4145,,,
85.30.198.53:5678,,,
85.30.248.210:4153,,,
85.66.108.85:4153,,,
85.72.32.44:44550,,,
85.89.184.87:5678,,,
85.90.208.64:5678,,,
85.92.44.67:5678,,,
85.94.179.70:5678,,,
85.99.227.200:44550,,,
85.105.83.125:4153,,,
85.113.24.245:5678,,,
85.113.27.30:5678,,,
85.114.19.210:4153,,,
85.114.100.146:5678,,,
85.116.137.30:5678,,,
85.117.56.146:4145,,,
85.117.62.202:61885,,,
85.117.63.99:4153,,,
85.125.194.18:1080,,,
85.128.16.19:1080,,,
85.132.78.46:5678,,,
85.135.95.218:4145,,,
85.159.104.214:4153,,,
85.163.125.74:5678,,,
85.172.38.210:3629,,,
85.172.118.92:4145,,,
85.175.99.105:4145,,,
85.185.152.148:4145,,,
85.185.166.110:5678,,,
85.187.224.48:5678,,,
85.187.224.142:4153,,,
85.194.250.24:5678,,,
85.196.136.9:4153,,,
85.196.136.13:4153,,,
85.196.136.17:4153,,,
85.196.147.110:4153,,,
85.197.32.251:4153,,,
85.198.106.70:1080,,,
85.198.185.26:5678,,,
85.208.76.1:4153,,,
85.221.254.3:4153,,,
85.228.47.149:4153,,,
85.233.153.173:4153,,,
85.237.62.189:3629,,,
85.237.191.62:1080,,,
86.28.76.188:4145,,,
86.49.49.30:5678,,,
86.57.181.122:51801,,,
86.100.63.127:4145,,,
86.111.144.10:4145,,,
86.122.92.223:5678,,,
86.124.32.147:5678,,,
86.127.36.161:4153,,,
87.97.60.141:5678,,,
87.98.221.94:1000,,,
87.103.196.236:1080,,,
87.120.154.24:5678,,,
87.121.77.67:4145,,,
87.228.198.90:5678,,,
87.239.244.122:1080,,,
87.241.207.139:3629,,,
87.254.138.170:4145,,,
87.255.4.21:4153,,,
88.80.119.227:1080,,,
88.81.91.82:5678,,,
88.85.97.150:4153,,,
88.87.72.134:4145,,,
88.116.137.130:10801,,,
88.118.175.181:5678,,,
88.119.128.181:4145,,,
88.135.40.60:4153,,,
88.135.42.23:5678,,,
88.135.44.107:4153,,,
88.146.204.49:4153,,,
88.147.149.247:5678,,,
88.149.203.60:5678,,,
88.149.228.115:5678,,,
88.151.251.195:5678,,,
88.199.82.68:54194,,,
88.202.177.242:1090,,,
88.202.177.242:1080,,,
88.203.145.58:5678,,,
88.210.125.199:5678,,,
88.213.214.254:4145,,,
88.214.16.218:5678,,,
88.216.116.132:4153,,,
88.220.67.161:5678,,,
88.220.122.239:5678,,,
88.220.133.72:5678,,,
88.247.138.7:45534,,,
88.248.55.136:4145,,,
88.255.168.11:1080,,,
88.255.185.198:1080,,,
88.255.218.70:1080,,,
89.16.103.241:4145,,,
89.19.105.239:5678,,,
89.19.175.117:4145,,,
89.21.141.126:5678,,,
89.24.8.157:5678,,,
89.24.76.185:34482,,,
89.28.32.203:57391,,,
89.28.120.19:39142,,,
89.34.219.9:1080,,,
89.40.61.114:5678,,,
89.133.95.177:4145,,,
89.133.143.218:4145,,,
89.133.246.90:5678,,,
89.135.176.129:4153,,,
89.142.169.22:4145,,,
89.161.89.20:5678,,,
89.161.89.161:5678,,,
89.174.71.111:52121,,,
89.175.174.210:1080,,,
89.186.1.169:5678,,,
89.186.1.172:5678,,,
89.186.11.88:5678,,,
89.190.43.240:5678,,,
89.201.162.14:4153,,,
89.203.129.202:4153,,,
89.203.220.110:4153,,,
89.205.12.83:5678,,,
89.208.35.79:47820,,,
89.216.17.234:4153,,,
89.216.28.7:4153,,,
89.216.109.45:5678,,,
89.216.120.176:4153,,,
89.218.5.106:50733,,,
89.218.5.108:50733,,,
89.218.5.109:50733,,,
89.218.5.110:50733,,,
89.218.81.206:5678,,,
89.218.170.54:41452,,,
89.218.170.58:41452,,,
89.221.52.140:5678,,,
89.222.132.31:3629,,,
89.228.128.216:5678,,,
89.248.253.3:4153,,,
89.249.210.123:5678,,,
89.250.144.72:4145,,,
89.250.149.114:59599,,,
89.251.144.37:30048,,,
89.251.147.97:30048,,,
90.74.160.1:5678,,,
90.151.180.215:4145,,,
90.156.6.97:5678,,,
90.162.115.178:4145,,,
90.182.22.146:5678,,,
90.188.255.99:9100,,,
91.72.180.6:5678,,,
91.74.98.2:5678,,,
91.83.42.1:44550,,,
91.90.234.185:5678,,,
91.93.143.2:4153,,,
91.98.62.165:4145,,,
91.105.135.113:1080,,,
91.105.152.168:4145,,,
91.108.155.210:3629,,,
91.121.33.63:1000,,,
91.122.193.80:4145,,,
91.123.219.19:5678,,,
91.124.105.124:5678,,,
91.126.138.135:5678,,,
91.126.193.121:5678,,,
91.142.174.224:31976,,,
91.144.22.21:5678,,,
91.144.142.19:46138,,,
91.147.235.99:4145,,,
91.150.77.57:56921,,,
91.150.77.58:56921,,,
91.150.126.107:3629,,,
91.150.189.122:60647,,,
91.181.235.31:4145,,,
91.186.102.169:1080,,,
91.187.70.80:5678,,,
91.187.112.173:5678,,,
91.187.120.12:5678,,,
91.192.32.206:5678,,,
91.193.125.123:3629,,,
91.193.253.248:50246,,,
91.194.239.122:5678,,,
91.197.135.106:4145,,,
91.198.137.31:3526,,,
91.198.137.31:3510,,,
91.198.137.31:3516,,,
91.198.137.31:3593,,,
91.198.137.31:3500,,,
91.198.137.31:3553,,,
91.198.137.31:3564,,,
91.198.137.31:3517,,,
91.198.137.31:3523,,,
91.198.137.31:3538,,,
91.198.137.31:3552,,,
91.198.137.31:3548,,,
91.198.137.31:3513,,,
91.198.137.31:3560,,,
91.198.137.31:3550,,,
91.198.137.31:3556,,,
91.198.137.31:3596,,,
91.198.137.31:3542,,,
91.198.137.31:3540,,,
91.198.137.31:3534,,,
91.198.137.31:3558,,,
91.198.137.31:3575,,,
91.198.137.31:3547,,,
91.198.137.31:3509,,,
91.201.240.84:5678,,,
91.202.79.10:3629,,,
91.202.133.37:4153,,,
91.203.36.102:48641,,,
91.203.114.71:42905,,,
91.205.128.65:4145,,,
91.205.128.129:4145,,,
91.205.146.79:3629,,,
91.206.4.50:5678,,,
91.206.148.243:59175,,,
91.207.238.107:45627,,,
91.210.47.85:30806,,,
91.213.119.246:46024,,,
91.214.28.220:3629,,,
91.214.130.253:61221,,,
91.217.81.165:5678,,,
91.218.163.74:50517,,,
91.219.171.97:51327,,,
91.219.235.169:5678,,,
91.221.70.248:9100,,,
91.222.113.175:5678,,,
91.222.113.246:5678,,,
91.222.147.56:5678,,,
91.223.136.228:44021,,,
91.223.224.242:41737,,,
91.224.196.171:5678,,,
91.226.128.38:34327,,,
91.226.140.54:1080,,,
91.230.138.11:4145,,,
91.233.74.11:5678,,,
91.233.75.141:5678,,,
91.234.227.135:5678,,,
91.235.176.174:5678,,,
91.235.254.255:4153,,,
91.237.161.211:56889,,,
91.237.235.53:3629,,,
91.239.237.151:5678,,,
91.239.245.96:5678,,,
91.241.97.212:5678,,,
91.246.213.104:4145,,,
91.247.92.63:5678,,,
91.250.61.5:3629,,,
91.250.61.113:3629,,,
92.38.45.72:3629,,,
92.38.45.94:3629,,,
92.42.8.5:4145,,,
92.42.8.21:4145,,,
92.42.8.22:4153,,,
92.42.253.81:1080,,,
92.45.19.35:5678,,,
92.45.51.209:1080,,,
92.45.51.210:1080,,,
92.45.51.223:1080,,,
92.45.51.230:1080,,,
92.45.51.232:1080,,,
92.47.62.133:1080,,,
92.47.197.18:5678,,,
92.51.81.18:5678,,,
92.51.92.213:4145,,,
92.51.201.65:4145,,,
92.54.126.211:3629,,,
92.84.56.10:47054,,,
92.86.92.126:42740,,,
92.113.186.204:3629,,,
92.114.157.250:5678,,,
92.115.6.37:5678,,,
92.178.174.247:4145,,,
92.241.66.138:4145,,,
92.241.87.14:5678,,,
92.241.92.218:14888,,,
92.242.126.154:44718,,,
92.245.102.242:1080,,,
92.245.102.243:1080,,,
92.245.114.98:5678,,,
92.247.31.37:4145,,,
92.247.142.182:35944,,,
92.255.185.6:4145,,,
92.255.202.72:4145,,,
92.255.218.250:3629,,,
92.255.236.78:3629,,,
93.63.75.62:1080,,,
93.73.3.113:3629,,,
93.78.254.219:5678,,,
93.80.28.81:5678,,,
93.83.108.58:4153,,,
93.87.39.10:5678,,,
93.87.39.39:5678,,,
93.87.39.101:5678,,,
93.87.39.123:5678,,,
93.87.75.118:47505,,,
93.87.92.126:4153,,,
93.89.66.131:5678,,,
93.91.146.30:34350,,,
93.91.201.70:5678,,,
93.100.102.169:44550,,,
93.105.171.100:4153,,,
93.105.171.128:4153,,,
93.105.171.133:4153,,,
93.113.101.85:5678,,,
93.116.189.131:5678,,,
93.117.72.27:55770,,,
93.126.1.208:5678,,,
93.126.17.229:5678,,,
93.126.91.179:5678,,,
93.145.17.218:5678,,,
93.153.95.186:39712,,,
93.158.228.230:31065,,,
93.159.189.4:5678,,,
93.170.154.58:3629,,,
93.171.224.41:4153,,,
93.171.224.42:4153,,,
93.171.224.43:4153,,,
93.171.224.45:4153,,,
93.171.224.46:4153,,,
93.171.224.47:4153,,,
93.171.224.49:4153,,,
93.171.224.51:4153,,,
93.171.224.52:4153,,,
93.171.224.53:4153,,,
93.171.224.58:4153,,,
93.171.224.59:4153,,,
93.175.194.154:3629,,,
93.175.194.155:3629,,,
93.175.204.12:5678,,,
93.178.200.122:52281,,,
93.182.76.244:5678,,,
93.184.151.48:5678,,,
93.185.93.162:35625,,,
93.185.93.163:35625,,,
94.23.83.149:4153,,,
94.28.30.93:5678,,,
94.40.87.114:5678,,,
94.40.90.49:5678,,,
94.40.127.166:4145,,,
94.43.191.27:3629,,,
94.72.158.1:4153,,,
94.102.225.110:5678,,,
94.136.154.49:60030,,,
94.136.154.53:60030,,,
94.136.157.85:60030,,,
94.136.157.225:60030,,,
94.139.161.18:4145,,,
94.141.4.66:5678,,,
94.153.209.22:3629,,,
94.153.232.146:4153,,,
94.154.18.2:5678,,,
94.154.31.106:5678,,,
94.154.82.235:5678,,,
94.154.200.2:5678,,,
94.154.221.91:5678,,,
94.158.53.197:5678,,,
94.158.152.248:46846,,,
94.177.136.34:4153,,,
94.179.131.142:5678,,,
94.180.249.187:59723,,,
94.181.174.77:4153,,,
94.198.4.84:4153,,,
94.198.211.217:5678,,,
94.198.213.252:5678,,,
94.199.18.40:5678,,,
94.228.192.197:3629,,,
94.228.195.67:4153,,,
94.232.11.178:58028,,,
94.232.208.84:5678,,,
94.240.8.147:5678,,,
94.240.10.115:5678,,,
94.240.16.243:5678,,,
94.240.24.131:5678,,,
94.240.26.29:5678,,,
94.240.29.203:5678,,,
94.240.37.90:5678,,,
94.247.241.70:51006,,,
94.253.2.56:3629,,,
95.0.206.19:5678,,,
95.31.5.29:51528,,,
95.31.35.210:3629,,,
95.31.119.210:47930,,,
95.43.15.142:4153,,,
95.45.254.204:5678,,,
95.47.56.127:5678,,,
95.47.140.42:3629,,,
95.47.140.172:3629,,,
95.47.164.83:5678,,,
95.53.131.21:3629,,,
95.67.127.70:5678,,,
95.70.220.173:4153,,,
95.71.125.50:60867,,,
95.77.16.197:52309,,,
95.80.182.76:5678,,,
95.86.32.4:59341,,,
95.86.37.1:59341,,,
95.104.54.227:58476,,,
95.104.112.234:5678,,,
95.106.206.139:4145,,,
95.107.165.225:5678,,,
95.107.168.20:5678,,,
95.107.169.30:4145,,,
95.107.199.222:5678,,,
95.111.91.50:10801,,,
95.131.48.75:14862,,,
95.134.113.250:5678,,,
95.140.27.135:59193,,,
95.142.222.152:52666,,,
95.154.75.180:45735,,,
95.154.104.147:31387,,,
95.156.98.2:1080,,,
95.158.63.46:50725,,,
95.158.139.61:10801,,,
95.158.189.4:5678,,,
95.161.188.246:61537,,,
95.161.197.142:5678,,,
95.163.141.82:4145,,,
95.163.141.84:4145,,,
95.165.163.188:36496,,,
95.169.92.3:4145,,,
95.170.203.66:5678,,,
95.178.108.25:5678,,,
95.178.108.189:5678,,,
95.181.46.146:5678,,,
95.182.78.4:5678,,,
95.182.78.11:5678,,,
95.210.117.7:1080,,,
95.216.78.164:9137,,,
95.216.78.164:9122,,,
95.216.147.49:9050,,,
96.9.66.187:1081,,,
96.9.69.119:1080,,,
96.9.74.139:8291,,,
96.9.77.71:51080,,,
96.9.79.233:58618,,,
97.74.230.87:47150,,,
97.105.14.13:5678,,,
98.162.25.7:31653,,,
98.162.25.23:4145,,,
98.162.25.29:31679,,,
98.162.96.41:4145,,,
98.162.96.52:4145,,,
98.162.96.53:10663,,,
98.170.57.231:4145,,,
98.178.72.8:4145,,,
98.178.72.21:10919,,,
98.188.47.132:4145,,,
98.188.47.150:4145,,,
101.34.128.124:80,,,
101.51.105.80:4145,,,
101.51.106.70:39164,,,
101.51.121.3:4153,,,
101.51.121.35:4153,,,
101.51.121.141:4153,,,
101.51.121.203:4153,,,
101.51.138.9:4145,,,
101.51.141.20:4153,,,
101.95.182.26:5678,,,
101.96.123.20:1080,,,
101.108.155.93:4145,,,
101.108.155.108:4145,,,
101.109.21.143:4145,,,
101.109.41.137:4153,,,
101.109.251.42:4145,,,
101.109.253.16:31129,,,
101.109.253.54:4153,,,
101.109.255.17:39604,,,
101.128.64.159:5678,,,
101.255.84.78:1080,,,
101.255.94.130:51372,,,
101.255.118.1:5678,,,
101.255.118.139:5678,,,
101.255.125.59:4145,,,
102.23.128.1:5678,,,
102.23.149.20:5678,,,
102.36.229.98:5678,,,
102.38.50.62:4153,,,
102.64.69.132:5678,,,
102.64.118.1:4145,,,
102.65.23.99:4145,,,
102.66.143.224:5678,,,
102.66.229.168:5678,,,
102.66.239.201:5678,,,
102.67.3.131:5678,,,
102.67.3.210:5678,,,
102.68.73.54:1080,,,
102.68.73.210:10801,,,
102.68.102.98:5678,,,
102.68.130.194:5678,,,
102.69.79.133:5678,,,
102.128.130.70:1080,,,
102.128.131.72:1080,,,
102.128.173.1:5678,,,
102.132.76.29:5678,,,
102.132.77.84:5678,,,
102.134.17.14:5678,,,
102.134.154.245:44550,,,
102.164.22.212:5678,,,
102.165.208.213:5678,,,
102.165.220.17:5678,,,
102.176.160.70:5678,,,
102.176.160.85:5678,,,
102.176.160.107:5678,,,
102.176.162.24:5678,,,
102.176.180.6:4153,,,
102.176.180.22:4153,,,
102.176.180.62:4153,,,
102.182.64.201:5678,,,
102.223.83.134:5678,,,
102.244.120.10:45413,,,
103.4.118.130:5678,,,
103.4.145.130:5678,,,
103.4.145.132:5678,,,
103.5.62.37:4153,,,
103.5.125.54:5678,,,
103.5.127.132:5678,,,
103.6.11.134:5678,,,
103.6.205.9:4153,,,
103.6.207.250:4153,,,
103.7.248.86:5678,,,
103.8.114.154:4145,,,
103.8.115.27:48644,,,
103.9.114.194:39204,,,
103.9.134.209:5678,,,
103.10.59.73:4145,,,
103.10.97.74:4153,,,
103.10.99.110:5678,,,
103.10.210.17:44550,,,
103.12.150.254:37983,,,
103.12.160.85:61928,,,
103.12.160.159:5678,,,
103.12.160.246:5678,,,
103.12.161.29:5678,,,
103.12.246.57:4145,,,
103.14.232.46:5678,,,
103.14.251.23:4153,,,
103.15.62.93:5678,,,
103.15.242.210:55492,,,
103.15.242.214:55492,,,
103.16.12.41:5678,,,
103.16.60.146:1080,,,
103.17.90.6:5678,,,
103.18.163.194:5678,,,
103.19.57.11:5678,,,
103.19.252.210:43716,,,
103.19.253.133:43716,,,
103.19.255.113:43716,,,
103.21.40.35:4145,,,
103.21.163.76:6667,,,
103.21.163.87:5678,,,
103.22.244.40:5678,,,
103.23.101.166:4153,,,
103.24.20.26:5678,,,
103.24.20.97:5678,,,
103.25.45.38:4153,,,
103.25.46.218:4153,,,
103.25.46.238:4153,,,
103.25.47.105:4153,,,
103.25.120.138:44550,,,
103.25.122.41:44550,,,
103.25.123.193:44550,,,
103.26.209.142:5678,,,
103.28.86.241:57230,,,
103.28.112.2:5430,,,
103.28.112.3:5430,,,
103.28.112.5:5430,,,
103.29.140.65:5678,,,
103.30.0.5:4145,,,
103.30.95.134:5678,,,
103.30.115.100:5678,,,
103.31.45.173:4153,,,
103.31.84.122:1080,,,
103.31.109.190:4145,,,
103.35.108.198:4145,,,
103.35.108.206:4145,,,
103.35.109.142:4145,,,
103.35.111.101:4145,,,
103.35.168.53:4153,,,
103.35.168.74:4153,,,
103.35.168.221:4153,,,
103.35.168.230:5678,,,
103.36.11.122:4145,,,
103.36.33.171:5678,,,
103.36.125.162:10801,,,
103.37.82.38:61409,,,
103.38.131.84:5678,,,
103.38.205.3:5678,,,
103.38.205.17:5678,,,
103.39.8.94:5678,,,
103.39.10.119:5678,,,
103.40.64.91:5678,,,
103.41.28.70:4145,,,
103.41.32.211:5678,,,
103.41.96.186:5678,,,
103.41.173.94:5678,,,
103.41.173.103:5678,,,
103.43.4.85:5678,,,
103.43.5.145:5678,,,
103.43.129.227:4153,,,
103.43.151.1:4153,,,
103.43.151.58:4153,,,
103.46.233.80:4153,,,
103.47.57.233:5678,,,
103.47.59.206:5678,,,
103.47.93.204:1080,,,
103.47.93.224:1080,,,
103.47.93.237:1080,,,
103.47.170.131:5678,,,
103.47.216.19:4145,,,
103.47.238.198:5678,,,
103.48.183.113:4145,,,
103.48.186.121:5678,,,
103.49.189.14:5678,,,
103.51.44.221:4145,,,
103.51.47.9:4145,,,
103.52.209.41:1080,,,
103.52.211.186:1080,,,
103.52.252.18:5678,,,
103.52.252.48:5678,,,
103.53.45.142:5678,,,
103.54.19.9:4145,,,
103.54.19.25:4145,,,
103.54.19.145:4145,,,
103.54.29.81:5678,,,
103.54.140.213:5678,,,
103.54.148.34:1080,,,
103.54.148.46:1080,,,
103.55.66.20:5678,,,
103.57.80.47:4145,,,
103.57.80.48:4145,,,
103.57.80.56:4145,,,
103.57.80.58:4145,,,
103.57.80.84:4145,,,
103.57.80.156:4145,,,
103.57.81.128:4145,,,
103.58.66.21:10801,,,
103.58.75.24:5678,,,
103.58.75.82:80,,,
103.59.190.2:5678,,,
103.59.200.14:4145,,,
103.59.200.26:4145,,,
103.59.203.137:4145,,,
103.59.203.141:4145,,,
103.59.203.161:4145,,,
103.59.203.169:4145,,,
103.59.203.185:4145,,,
103.59.203.189:4145,,,
103.59.203.201:4145,,,
103.59.203.249:4145,,,
103.60.137.17:4153,,,
103.60.138.2:4153,,,
103.60.186.21:52195,,,
103.60.187.1:52195,,,
103.60.187.129:52195,,,
103.60.212.113:51754,,,
103.60.214.18:51754,,,
103.61.198.122:4145,,,
103.65.237.106:5678,,,
103.66.69.74:4145,,,
103.66.177.169:32251,,,
103.67.188.22:5678,,,
103.68.0.242:5678,,,
103.68.3.114:4145,,,
103.68.35.162:4145,,,
103.68.114.62:4153,,,
103.69.20.38:4145,,,
103.69.20.42:4145,,,
103.69.20.43:4145,,,
103.69.20.100:4145,,,
103.69.21.192:4145,,,
103.69.46.24:30168,,,
103.69.150.81:5678,,,
103.69.216.250:5678,,,
103.70.159.129:5678,,,
103.70.159.130:5678,,,
103.70.159.137:5678,,,
103.70.159.146:5678,,,
103.70.159.158:5678,,,
103.70.206.9:59311,,,
103.70.206.17:59311,,,
103.70.206.193:59311,,,
103.71.53.231:4153,,,
103.73.213.1:5678,,,
103.75.148.17:4145,,,
103.75.148.103:4145,,,
103.75.149.105:4145,,,
103.75.208.53:4145,,,
103.76.15.202:5678,,,
103.76.20.155:43818,,,
103.76.149.164:5678,,,
103.76.188.33:4153,,,
103.76.188.65:4153,,,
103.76.188.97:4153,,,
103.76.188.129:4153,,,
103.76.188.234:4153,,,
103.76.188.241:4153,,,
103.76.190.129:4153,,,
103.76.190.209:4153,,,
103.76.200.98:4145,,,
103.76.201.118:8291,,,
103.77.41.86:5678,,,
103.77.157.209:4145,,,
103.77.189.122:4145,,,
103.77.226.1:4153,,,
103.77.227.161:4153,,,
103.77.227.201:4153,,,
103.77.230.119:5678,,,
103.78.25.98:5678,,,
103.78.27.49:4145,,,
103.78.27.62:4145,,,
103.78.38.34:5430,,,
103.78.74.37:4153,,,
103.78.74.38:4153,,,
103.78.75.18:5678,,,
103.78.215.58:5678,,,
103.78.252.108:5678,,,
103.79.74.3:4145,,,
103.79.96.166:4153,,,
103.79.96.169:4153,,,
103.79.96.174:4153,,,
103.79.96.177:4153,,,
